DISTRICT,YEAR,AVG_TEMP,HUMIDITY,ELEVATION,FLOODS,MONTH,RAINFALL_MM
Erode,1992,21.45,58.08,296.19,0,9,104.011
Vellore,2015,31.65,81.63,72.07,1,9,323.585
Chennai,2004,28.61,77.57,12.99,0,9,244.566
Delhi,2021,20.94,83.49,1173.37,0,9,205.781
Suryapet,2021,31.13,48.69,196.57,1,9,47.519
Delhi,1993,32.73,75.36,53.1,1,9,254.9
Mahbubnagar,2007,34.08,48.69,244.63,1,9,158.775
Katihar,2008,27.17,87.76,92.11,0,9,238.101
Medak,2024,21.59,83.79,802.28,0,9,227.404
Kutch,2003,24.81,56.44,140.29,1,9,123.74
Muzaffarpur,2022,29.54,62.89,77.92,0,9,186.991
Gandhinagar,2003,35.66,42.12,0.0,0,9,67.788
Darbhanga,2023,25.98,66.52,332.78,0,9,97.253
Tiruchirappalli,1993,22.84,76.32,686.51,1,9,330.734
Coimbatore,2013,24.7,39.84,104.62,0,9,104.358
Goalpara,2018,30.64,71.43,260.47,1,9,120.402
Purnia,2008,17.33,85.81,1273.37,1,9,229.385
Karimnagar,1995,24.78,77.63,47.03,0,9,186.105
Mahbubnagar,2022,28.41,63.11,320.09,0,9,153.987
Raichur,2008,31.43,85.43,85.15,0,9,238.189
Varanasi,1990,21.95,99.0,1329.42,1,9,193.655
Kutch,1994,34.24,50.27,211.15,0,9,66.099
Lucknow,2016,22.6,63.5,152.27,1,9,115.998
Dibrugarh,2005,29.73,53.61,145.3,1,9,78.976
Gandhinagar,1995,19.69,69.59,304.3,0,9,74.68
Jodhpur,2002,25.23,50.32,271.76,1,9,68.658
Erode,2024,31.82,47.11,351.13,0,9,157.231
Tezpur,2008,24.52,61.77,207.26,1,9,142.094
Jodhpur,2001,37.43,47.94,240.09,0,9,30.431
Jodhpur,2005,30.67,30.31,370.58,0,9,34.336
Suryapet,1999,29.12,51.36,229.19,0,9,56.836
Shivamogga,2014,27.25,74.35,68.49,0,9,217.449
Mumbai,2009,31.01,86.6,39.61,0,9,236.455
Jhansi,2020,29.52,37.0,180.81,0,9,68.98
Guwahati,1993,26.17,69.44,46.89,0,9,134.073
Darjeeling,2012,20.94,69.52,1054.69,1,9,336.578
Howrah,1991,24.63,57.62,0.0,0,9,74.432
Salem,2011,30.39,58.85,47.71,0,9,104.83
Medak,1997,29.8,50.65,233.59,0,9,61.297
Khammam,1996,27.83,53.7,151.69,1,9,126.948
Nashik,2003,30.98,82.11,0.0,1,9,277.007
Siliguri,1992,25.06,52.71,310.24,0,9,184.653
Patna,2005,28.03,48.61,68.95,0,9,95.317
Rajkot,2008,24.58,39.86,305.15,0,9,50.472
Gandhinagar,2007,33.98,59.49,370.99,1,9,139.473
Bengaluru,2005,32.16,53.63,574.13,1,9,117.974
Chitradurga,1997,27.0,78.68,61.74,0,9,317.991
Siliguri,2022,26.43,54.42,582.99,0,9,140.761
Katihar,2001,17.3,60.14,155.02,1,9,116.785
Murshidabad,2000,22.01,73.18,758.03,0,9,278.544
Guwahati,1994,17.8,62.86,1116.99,0,9,240.377
Shivamogga,2016,23.12,79.82,46.23,0,9,206.245
Ajmer,2001,31.38,37.02,214.52,0,9,28.475
Arrah,2006,25.28,75.47,49.11,1,9,331.591
Darbhanga,1995,21.88,50.88,268.94,0,9,107.703
Durgapur,2022,29.11,61.75,159.39,0,9,122.149
Bengaluru,1994,32.53,64.01,190.02,0,9,129.46
Dibrugarh,2017,31.12,46.28,110.64,1,9,49.416
Churu,2003,31.77,83.64,20.55,1,9,256.465
Bareilly,1994,24.64,60.01,309.83,1,9,146.294
Varanasi,2022,21.78,76.05,713.27,1,9,198.222
Solapur,2008,28.73,75.73,34.26,1,9,374.008
Bhavnagar,2011,21.37,78.95,1560.09,1,9,248.349
Chennai,1994,25.17,79.28,64.35,1,9,369.012
Lucknow,1991,16.28,66.26,421.38,0,9,80.505
Gorakhpur,2019,35.6,44.03,312.19,0,9,92.477
Churu,1993,28.99,45.03,364.35,0,9,72.813
Barpeta,2022,22.41,76.05,49.64,0,9,262.861
Udaipur,2002,27.96,79.2,58.21,1,9,179.229
Salem,2009,27.5,80.33,222.6,0,9,84.861
Kanpur,1996,26.2,41.48,174.16,1,9,125.652
Jhansi,2004,28.79,77.73,5.28,0,9,308.256
Bengaluru,2012,26.39,67.83,148.02,1,9,106.971
Hubballi,2003,27.03,76.42,34.27,0,9,291.887
Katihar,2012,30.71,46.1,219.98,0,9,50.434
Erode,2008,29.38,44.01,85.86,0,9,63.301
Erode,2018,28.6,84.25,20.83,0,9,230.34
Durgapur,2009,27.59,57.55,0.0,1,9,149.123
Warangal,2018,28.33,43.54,196.95,0,9,87.295
Akola,2013,26.51,88.45,51.87,1,9,258.339
Belagavi,2007,22.04,73.97,1020.92,1,9,292.397
Jaipur,1999,31.76,46.59,167.78,0,9,44.004
Shivamogga,1997,23.69,71.37,900.03,0,9,211.086
Madurai,2015,30.77,46.66,200.55,0,9,100.478
Erode,2018,23.03,82.86,1498.12,0,9,224.085
Meerut,1999,17.12,58.55,246.15,0,9,101.864
Allahabad,2006,16.83,68.77,943.78,0,9,158.169
Kolhapur,1991,30.45,46.95,105.66,1,9,80.916
Mangaluru,1995,29.0,85.87,64.11,0,9,363.241
Sikar,1994,21.8,55.59,290.5,0,9,116.545
Kolhapur,2017,26.75,65.52,220.46,0,9,157.111
Amravati,1994,31.21,83.46,14.63,1,9,305.228
Jalpaiguri,2007,24.3,78.87,60.45,1,9,286.776
Udaipur,2015,27.13,59.21,136.34,0,9,79.915
Katihar,2009,38.75,45.12,253.11,0,9,72.232
Gorakhpur,2016,25.59,84.03,103.75,1,9,356.725
Vadodara,2001,22.37,51.86,472.77,1,9,159.888
Kanpur,1996,16.17,57.97,304.53,0,9,123.123
Bhavnagar,1992,18.9,77.34,1249.69,0,9,192.907
Rajkot,1999,33.7,48.13,130.5,1,9,53.713
Medak,2023,26.45,83.11,10.59,1,9,362.529
Kutch,2014,40.41,31.7,213.28,1,9,56.509
Kalaburagi,2024,43.63,41.73,139.96,0,9,52.449
Katihar,2005,33.22,64.08,94.21,0,9,128.631
Shivamogga,1991,17.85,64.59,315.92,0,9,180.55
Mangaluru,2013,28.94,88.78,41.0,1,9,348.001
Hyderabad,1999,23.66,44.51,448.97,1,9,131.942
Tiruchirappalli,2011,26.05,74.32,45.3,0,9,213.088
Kutch,2015,27.38,52.86,269.41,1,9,97.684
Nalanda,2016,16.84,68.39,978.91,1,9,157.157
Malda,2018,22.32,82.51,21.34,1,9,320.942
Gandhinagar,2009,20.41,60.85,234.02,0,9,114.203
Nashik,2016,27.08,51.11,488.01,0,9,135.17
Adilabad,2009,33.58,80.75,529.12,0,9,97.32
Darjeeling,2008,22.82,81.0,1417.53,0,9,239.679
Suryapet,2009,29.56,47.6,277.01,0,9,67.617
Noida,2024,30.28,83.6,96.43,0,9,274.602
Darbhanga,1991,19.8,78.19,564.71,0,9,226.267
Gorakhpur,2019,30.27,61.95,708.47,0,9,145.94
Medak,2023,22.27,79.04,177.33,1,9,250.394
Hubballi,2011,16.43,59.6,251.26,1,9,116.657
Nagpur,1992,23.4,66.71,0.0,1,9,107.668
Vadodara,1995,28.73,60.8,412.85,0,9,71.534
Allahabad,2004,33.26,42.23,83.29,1,9,85.526
Salem,2016,24.15,76.32,141.02,0,9,156.818
Mysuru,1999,13.58,75.67,1548.59,1,9,172.25
Kanpur,1998,26.84,57.53,263.39,0,9,85.148
Karimnagar,2022,19.87,51.41,395.72,1,9,103.714
Belagavi,2021,17.5,67.01,813.55,1,9,213.903
Howrah,1995,31.64,60.43,157.54,0,9,103.292
Tezpur,1991,28.17,41.38,289.33,0,9,69.991
Darbhanga,2018,23.17,52.6,325.7,0,9,156.395
Kutch,1993,25.49,72.94,332.06,0,9,108.708
Howrah,1990,22.73,83.33,761.83,0,9,233.295
Nizamabad,2008,19.25,67.03,934.56,0,9,126.555
Dindigul,2015,35.88,41.57,140.24,0,9,27.76
Mysuru,2014,17.24,62.01,1303.85,0,9,181.407
Mysuru,1999,16.87,71.06,1012.59,1,9,187.87
Kalaburagi,2004,31.89,38.2,262.27,1,9,79.908
Warangal,2011,23.21,58.39,252.32,1,9,79.505
Jamnagar,2010,29.44,75.57,103.75,0,9,366.989
Kutch,2011,34.88,71.13,48.04,0,9,263.032
Medak,2023,16.2,70.59,1141.86,1,9,169.866
Asansol,2019,31.31,57.59,258.11,1,9,43.465
Vellore,2014,30.77,76.82,24.93,1,9,462.799
Dibrugarh,2017,26.02,89.7,39.61,0,9,284.999
Vadodara,1990,28.04,75.81,67.04,1,9,327.402
Dibrugarh,1993,20.8,45.8,46.23,0,9,33.414
Arrah,1996,25.99,63.23,364.43,0,9,172.23
Belagavi,1998,22.02,49.58,89.29,0,9,135.64
Purnia,2008,22.07,43.45,76.36,0,9,141.779
Akola,1990,29.17,55.86,89.96,0,9,68.941
Dindigul,1999,18.65,83.76,1187.28,1,9,240.867
Salem,1998,16.28,86.14,2059.57,0,9,259.77
Agra,2021,32.69,75.91,11.84,1,9,216.672
Aurangabad,2021,26.59,63.69,310.08,0,9,84.915
Tinsukia,1995,21.18,75.31,1394.16,0,9,239.85
Rajkot,2006,27.74,44.01,251.27,0,9,77.98
Murshidabad,1999,29.76,41.16,132.08,0,9,50.533
Nashik,2016,21.75,83.88,70.61,1,9,382.742
Malda,2024,24.71,93.15,34.57,0,9,314.535
Mangaluru,2010,32.47,81.38,45.84,1,9,284.984
Dindigul,2014,29.86,80.89,23.31,1,9,194.944
Sivasagar,2017,24.07,53.44,462.12,0,9,103.407
Kalaburagi,2004,31.57,51.73,229.46,0,9,102.242
Dibrugarh,1993,22.75,67.71,41.25,1,9,308.823
Adilabad,2018,24.38,56.68,349.44,1,9,89.075
Salem,1998,26.02,63.64,313.72,0,9,120.552
Jalpaiguri,2016,30.37,81.23,59.25,0,9,299.922
Tinsukia,2015,22.77,59.04,415.86,0,9,98.412
Bhagalpur,2008,26.17,41.57,347.29,0,9,118.984
Sikar,2017,25.01,74.96,177.03,1,9,141.333
Jodhpur,2006,31.5,47.3,26.24,0,9,43.364
Hubballi,2009,20.71,74.82,1304.12,0,9,261.67
Murshidabad,2012,25.83,72.59,215.77,1,9,114.792
Bareilly,2021,29.02,86.05,83.51,0,9,288.689
Sivasagar,2022,27.59,42.85,52.97,0,9,44.934
Bengaluru,1994,23.91,57.41,161.26,0,9,164.945
Katihar,2023,15.3,78.79,950.7,1,9,198.682
Adilabad,2000,22.11,84.88,1043.48,0,9,242.347
Guwahati,1992,27.6,84.93,78.48,0,9,264.211
Darjeeling,2022,16.76,67.27,1418.75,0,9,215.564
Barpeta,2000,25.63,74.57,48.49,0,9,248.204
Medak,2005,32.95,75.68,72.6,1,9,354.387
Purnia,2007,27.22,82.74,0.0,1,9,260.088
Jorhat,2019,27.69,56.16,250.23,0,9,101.044
Asansol,1999,27.95,49.97,280.72,0,9,48.197
Bareilly,2007,21.41,47.03,310.69,0,9,109.245
Delhi,2008,26.16,51.73,518.43,0,9,57.55
Dibrugarh,2002,30.4,64.91,159.33,1,9,138.596
Alwar,1992,32.43,72.27,76.79,0,9,452.598
Gandhinagar,1999,24.08,89.24,805.08,0,9,304.749
Salem,1990,28.62,71.11,374.19,0,9,83.403
Jaipur,2016,32.26,58.85,113.29,0,9,65.903
Gaya,1997,17.26,81.15,1057.89,0,9,207.989
Nagpur,2006,26.31,41.27,431.2,0,9,177.401
Katihar,1998,34.01,56.24,277.61,1,9,12.791
Udaipur,1995,31.75,67.27,318.13,0,9,152.872
Raichur,2014,25.73,56.64,423.05,1,9,122.938
Vadodara,2017,28.35,40.48,264.36,1,9,32.635
Jorhat,2022,17.24,81.25,880.11,0,9,181.028
Muzaffarpur,1998,26.0,44.15,328.28,0,9,81.337
Ajmer,2007,34.71,54.19,288.26,0,9,55.469
Gandhinagar,2010,26.54,76.78,105.88,0,9,236.37
Arrah,1991,32.68,46.64,255.31,0,9,51.265
Noida,2004,31.5,81.0,15.45,1,9,319.449
Kolkata,2017,26.81,73.23,62.06,1,9,276.507
Nashik,2007,25.31,43.84,576.69,1,9,145.569
Thane,2023,31.82,81.25,30.55,1,9,314.324
Aurangabad,2011,31.49,44.49,69.08,0,9,56.116
Aurangabad,2000,32.52,62.8,376.01,1,9,97.95
Muzaffarpur,2002,26.24,49.86,309.07,0,9,129.77
Durgapur,1993,30.7,68.76,313.08,1,9,127.242
Gorakhpur,2011,25.45,57.12,180.08,1,9,71.043
Murshidabad,1996,33.16,42.24,144.87,0,9,60.453
Amravati,2013,18.87,65.75,715.74,0,9,173.331
Kutch,1993,20.91,54.34,343.63,0,9,109.792
Raichur,2017,28.18,47.91,271.59,0,9,78.963
Guwahati,2004,25.47,64.48,246.86,0,9,160.384
Khammam,1990,28.35,79.52,496.6,1,9,121.774
Nadia,1992,19.72,81.59,1017.0,1,9,207.463
Kanpur,2003,18.47,57.47,415.04,0,9,117.926
Dibrugarh,1990,27.06,82.66,37.24,0,9,260.295
Shivamogga,2010,28.03,81.65,54.46,1,9,353.006
Bareilly,2018,29.97,80.24,60.57,1,9,288.166
Nashik,1994,33.75,61.63,189.51,0,9,79.382
Warangal,1999,23.18,53.73,125.4,0,9,83.288
Kutch,2017,17.82,79.8,1508.61,0,9,251.881
Mysuru,2010,17.61,79.66,945.33,1,9,200.288
Jhansi,1996,22.12,78.17,0.0,0,9,82.156
Jodhpur,1992,23.52,24.37,152.67,0,9,54.943
Sivasagar,2009,27.94,72.16,538.84,1,9,145.652
Mangaluru,2008,35.87,74.46,86.16,1,9,284.421
Gandhinagar,2024,29.48,44.7,341.3,0,9,145.777
Delhi,1993,22.93,67.41,1338.87,1,9,216.83
Purnia,1994,21.39,63.16,1565.84,0,9,317.516
Nagaon,1990,24.61,56.86,211.4,0,9,90.553
Surat,1993,19.07,87.92,1424.34,1,9,256.477
Vellore,2001,28.79,52.95,180.8,1,9,104.859
Amravati,2016,16.17,73.33,573.75,0,9,205.214
Nagaon,2012,28.07,56.31,201.73,0,9,45.413
Salem,2014,16.07,88.37,1295.9,1,9,233.302
Gandhinagar,2010,26.51,80.75,87.8,1,9,334.008
Kota,2013,37.94,40.61,190.18,1,9,78.396
Howrah,2014,32.49,45.8,176.05,1,9,106.35
Amravati,2021,20.49,65.41,1864.57,0,9,150.735
Sikar,2021,24.69,88.03,923.94,1,9,163.849
Suryapet,1994,30.01,74.06,19.87,1,9,352.525
Salem,2005,28.99,48.92,257.93,0,9,50.262
Aurangabad,2022,25.07,42.58,537.47,0,9,52.309
Delhi,2010,26.95,78.28,52.8,1,9,319.633
Katihar,1998,28.85,29.48,207.75,0,9,75.638
Gandhinagar,1995,26.82,78.89,72.67,1,9,259.24
Bareilly,2024,27.66,88.16,78.11,0,9,219.502
Sikar,2011,24.88,79.94,14.8,0,9,245.195
Rangareddy,1994,24.12,82.83,94.71,0,9,237.058
Udaipur,2012,24.58,30.3,188.08,0,9,67.917
Aurangabad,2006,29.34,79.44,52.0,1,9,273.292
Jalpaiguri,2001,22.17,58.15,130.39,1,9,171.546
Noida,2012,28.63,79.39,40.26,1,9,319.432
Kalaburagi,2005,26.19,64.31,513.7,0,9,178.212
Barpeta,1992,29.04,81.22,84.4,0,9,207.014
Adilabad,2019,18.97,67.12,1183.56,0,9,120.038
Nalanda,2011,24.72,76.35,0.0,0,9,364.595
Jalpaiguri,1998,36.93,45.01,128.24,0,9,59.162
Alwar,2018,27.19,66.21,243.58,0,9,59.02
Thanjavur,2012,33.8,76.24,37.13,1,9,309.04
Goalpara,2002,24.65,40.36,265.61,0,9,35.715
Alwar,2021,24.96,78.35,73.94,0,9,356.072
Lucknow,2012,18.82,63.31,510.92,0,9,133.238
Suryapet,2006,28.25,84.82,0.0,1,9,262.786
Malda,2010,29.95,81.94,38.94,1,9,320.502
Jamnagar,1991,20.1,49.64,184.83,0,9,121.04
Dibrugarh,1995,26.12,66.29,215.34,0,9,91.415
Vadodara,2007,18.77,87.14,968.11,1,9,195.72
Begusarai,2019,17.68,60.44,336.76,0,9,117.419
Nagaon,2011,19.69,72.91,1262.6,0,9,196.451
Purnia,2022,30.76,88.76,26.83,0,9,224.423
Suryapet,2019,24.4,64.51,871.28,0,9,182.4
Gandhinagar,2006,23.0,80.67,53.78,1,9,315.591
Suryapet,2021,31.07,81.75,52.12,1,9,294.739
Ahmedabad,2003,33.2,47.95,143.05,0,9,57.701
Alwar,1999,26.89,83.21,31.51,0,9,331.794
Karimnagar,2023,22.84,74.12,44.18,1,9,304.627
Thane,1998,29.0,78.66,5.65,1,9,275.552
Bareilly,2017,19.21,56.19,105.26,0,9,157.517
Chitradurga,2000,31.26,33.81,181.66,0,9,84.378
Churu,2003,26.23,72.77,52.24,1,9,404.006
Suryapet,2008,17.45,85.13,1469.04,0,9,260.331
Surat,2004,20.85,76.3,358.57,0,9,199.985
Junagadh,2017,39.22,35.58,243.97,0,9,43.06
Katihar,2013,32.38,75.31,92.24,1,9,245.423
Katihar,1997,25.97,59.65,342.71,1,9,171.195
Jalpaiguri,1998,31.18,54.1,132.33,0,9,61.046
Kolkata,2022,27.67,75.59,39.76,1,9,324.778
Mysuru,2022,19.13,79.46,1726.74,0,9,213.708
Malda,2008,24.83,86.57,1449.64,1,9,255.232
Jhansi,1992,27.14,65.44,203.51,0,9,127.886
Bhagalpur,1999,29.58,75.97,27.16,1,9,300.236
Howrah,1990,27.63,58.9,360.81,0,9,78.09
Anand,2018,25.76,57.0,368.22,0,9,99.442
Jorhat,2023,16.87,71.2,1565.16,0,9,226.569
Tirunelveli,2002,25.41,79.89,43.8,1,9,305.595
Rangareddy,1990,27.26,54.82,75.33,0,9,121.215
Nalanda,2023,28.4,50.61,258.91,0,9,119.985
Kolhapur,2018,21.2,64.63,227.81,0,9,78.039
Aurangabad,2002,17.93,82.53,0.0,0,9,178.052
Malda,2018,27.82,55.32,172.48,1,9,58.752
Begusarai,2013,22.24,49.77,443.81,0,9,83.443
Hyderabad,2015,17.77,70.08,412.27,0,9,141.884
Madurai,2006,24.74,60.93,167.52,0,9,26.59
Howrah,1996,27.87,74.75,37.22,0,9,295.499
Akola,2002,29.69,75.53,34.4,0,9,310.315
Warangal,1994,23.25,47.42,218.81,0,9,79.963
Bhagalpur,2015,29.36,74.51,74.17,1,9,324.98
Dindigul,1992,28.28,87.15,90.65,1,9,319.356
Medak,1996,30.09,75.48,72.61,1,9,241.428
Hyderabad,1990,32.59,67.15,191.13,0,9,114.238
Kanpur,2006,26.48,29.57,118.39,0,9,89.428
Anand,2014,26.56,73.19,93.84,0,9,281.556
Pune,1992,21.08,52.02,312.22,1,9,164.823
Bharatpur,2004,24.53,79.65,706.41,1,9,197.198
Alwar,2018,26.69,79.01,52.77,0,9,319.731
Vadodara,2021,30.95,44.31,66.14,0,9,83.948
Bengaluru,2015,28.59,52.13,123.15,0,9,110.122
Medak,2005,24.29,70.63,755.16,0,9,224.649
Tezpur,2014,23.54,74.28,76.85,1,9,339.043
Jamnagar,2017,22.82,80.49,885.35,1,9,153.337
Mysuru,1998,14.15,77.78,1278.77,0,9,205.368
Asansol,1990,21.43,56.98,326.99,1,9,105.663
Tirunelveli,2018,19.34,72.33,448.74,1,9,197.951
Shivamogga,2011,25.92,62.71,536.23,0,9,80.031
Bhavnagar,2005,24.57,82.6,515.07,0,9,198.94
Gandhinagar,1996,20.14,69.88,765.87,1,9,90.388
Nalanda,2003,25.85,66.75,229.12,0,9,134.35
Silchar,2018,28.57,76.8,73.92,1,9,352.234
Bareilly,2008,34.56,42.69,137.68,0,9,28.928
Khammam,2008,23.13,58.04,169.22,0,9,109.375
Barpeta,1991,19.43,71.15,427.92,0,9,189.055
Varanasi,2004,28.28,77.58,41.62,0,9,233.281
Dindigul,1992,26.34,39.4,395.4,0,9,208.915
Jaipur,2000,29.28,35.32,441.39,0,9,42.403
Ajmer,2019,36.56,64.45,156.21,0,9,63.697
Jamnagar,2007,29.38,43.47,366.01,0,9,83.036
Gandhinagar,1991,18.39,41.21,116.87,0,9,136.493
Jorhat,2021,18.49,81.47,766.2,1,9,243.557
Thanjavur,1997,31.99,51.9,230.26,0,9,68.448
Nalanda,2011,27.68,56.34,515.16,0,9,122.183
Sikar,1995,30.42,65.28,68.34,0,9,128.676
Rajkot,2001,36.04,40.6,238.15,0,9,63.303
Adilabad,2004,31.61,35.27,85.97,1,9,66.446
Vadodara,2017,21.83,88.6,883.72,0,9,232.927
Coimbatore,2007,23.87,76.65,32.99,1,9,399.012
Sivasagar,1991,25.95,73.26,27.27,1,9,370.073
Raichur,2002,23.79,43.15,326.41,0,9,117.577
Jamnagar,2004,23.74,86.55,19.82,1,9,335.859
Anand,2009,29.04,61.72,0.0,0,9,96.833
Sivasagar,2018,30.5,53.4,156.32,0,9,68.477
Ahmedabad,2018,37.34,63.6,118.99,0,9,69.107
Silchar,1992,29.96,77.46,36.48,1,9,271.133
Shivamogga,2008,20.98,91.96,677.12,0,9,217.124
Bengaluru,1992,32.25,58.79,373.91,0,9,179.368
Coimbatore,2003,23.12,60.74,385.24,0,9,33.011
Shivamogga,1993,14.55,86.18,478.25,1,9,205.999
Akola,2000,22.82,75.33,1471.14,0,9,207.398
Tinsukia,2020,29.25,84.18,69.63,1,9,383.223
Coimbatore,2021,25.46,55.19,229.21,1,9,131.856
Noida,2016,26.56,82.0,45.79,1,9,309.61
Kanpur,2019,27.09,59.01,293.75,0,9,83.603
Nadia,1991,29.97,51.0,153.88,0,9,54.75
Mangaluru,1998,28.63,77.94,71.97,1,9,368.689
Silchar,2017,28.8,60.8,343.21,1,9,114.591
Durgapur,2020,20.26,55.94,423.9,0,9,73.224
Vellore,2023,30.44,59.22,386.29,1,9,159.431
Kota,2004,29.21,60.07,138.64,1,9,61.326
Mahbubnagar,2014,20.19,76.06,1056.2,1,9,238.628
Kutch,1997,23.03,68.59,423.79,1,9,89.19
Gaya,1998,27.86,65.01,410.15,0,9,118.083
Kota,2021,37.35,58.0,264.86,0,9,83.571
Kolhapur,2006,29.16,49.55,265.43,0,9,93.799
Vellore,2024,26.67,81.04,93.6,1,9,240.629
Delhi,2008,14.74,89.85,1134.03,0,9,206.544
Karimnagar,2018,26.16,76.72,99.7,1,9,239.465
Thane,1996,26.36,90.94,14.58,0,9,255.488
Sikar,2017,21.25,68.23,879.38,1,9,175.898
Warangal,1998,26.03,78.63,44.82,1,9,272.951
Patna,2017,22.86,68.08,424.48,0,9,82.672
Bikaner,1995,28.57,46.52,121.56,0,9,87.441
Begusarai,2018,27.85,69.9,26.22,1,9,370.028
Gorakhpur,2006,19.03,78.27,1382.52,0,9,275.867
Erode,2005,28.37,46.35,184.88,0,9,66.407
Gandhinagar,2012,15.92,70.67,1226.54,1,9,210.328
Asansol,2020,29.34,78.74,25.09,0,9,228.191
Gandhinagar,1992,24.9,69.69,70.96,1,9,390.748
Vellore,2010,33.65,39.51,284.8,0,9,61.778
Nagpur,2015,30.44,67.29,490.66,0,9,93.492
Lucknow,2011,21.07,61.73,149.56,0,9,129.87
Kutch,2001,32.93,70.12,120.55,0,9,97.958
Mysuru,2002,23.3,89.87,962.82,0,9,271.411
Medak,2000,28.5,75.88,86.41,1,9,270.557
Hubballi,2005,26.05,36.1,110.54,0,9,82.596
Vellore,1997,19.76,54.51,91.8,1,9,65.825
Vellore,1991,30.02,43.45,150.16,0,9,78.898
Bikaner,2019,30.51,43.18,218.54,0,9,41.394
Warangal,2019,33.55,72.04,211.53,0,9,49.19
Pune,2001,18.15,72.49,166.84,0,9,193.807
Durgapur,1999,33.95,46.59,126.75,0,9,54.81
Bharatpur,2000,31.38,82.56,47.22,0,9,384.314
Agra,2004,29.28,81.07,27.62,0,9,350.241
Coimbatore,2005,20.6,46.86,141.98,1,9,78.224
Bikaner,2006,29.08,48.53,252.96,0,9,54.69
Tirunelveli,2015,21.39,58.61,213.25,0,9,127.426
Nagaon,1991,20.75,53.45,225.12,0,9,58.288
Lucknow,2001,21.33,56.19,248.09,0,9,91.823
Purnia,2015,26.88,47.5,343.86,0,9,87.016
Surat,2012,22.68,44.62,308.49,1,9,116.616
Vadodara,2007,25.06,53.07,216.33,1,9,60.287
Chennai,2021,30.0,75.81,45.65,0,9,364.475
Durgapur,1992,27.98,89.61,43.64,1,9,325.057
Churu,1992,24.41,74.04,518.1,0,9,103.405
Katihar,2019,25.43,55.45,297.29,0,9,136.335
Agra,1990,24.81,79.24,672.59,1,9,234.525
Thane,2019,31.88,79.97,2.27,1,9,270.14
Chitradurga,2021,20.65,77.34,78.39,1,9,226.575
Arrah,2017,24.06,50.6,287.35,1,9,119.824
Goalpara,2010,20.04,72.45,1127.03,0,9,213.888
Nashik,2002,34.24,55.17,416.97,1,9,95.295
Mumbai,2016,27.44,79.22,27.38,0,9,228.65
Begusarai,1996,26.79,90.27,26.68,0,9,262.537
Rangareddy,2011,25.04,59.07,308.91,1,9,108.499
Hubballi,1999,25.54,47.56,646.31,0,9,153.953
Nizamabad,2004,30.86,42.98,128.11,0,9,86.942
Guwahati,2004,29.1,85.82,34.3,0,9,325.459
Khammam,1993,19.42,91.31,1334.55,0,9,182.104
Silchar,2021,33.53,73.23,67.83,1,9,317.143
Salem,2012,26.13,60.43,225.11,0,9,117.547
Tiruchirappalli,1995,30.63,63.6,61.9,0,9,140.428
Bengaluru,2013,26.3,70.06,260.75,1,9,72.704
Kalaburagi,2009,24.33,58.26,572.26,0,9,108.971
Hubballi,2009,27.87,60.08,233.48,0,9,120.124
Churu,2001,20.79,77.91,74.31,1,9,329.599
Tirunelveli,2022,25.37,46.96,134.41,0,9,146.132
Udaipur,2017,11.25,82.56,1335.34,1,9,286.531
Nalanda,1997,21.1,50.5,432.96,1,9,106.875
Asansol,1990,26.81,29.3,202.93,0,9,52.968
Jhansi,2011,19.93,71.26,1491.7,0,9,175.931
Shivamogga,1995,27.34,43.21,283.66,0,9,169.55
Vadodara,2010,22.99,77.98,109.44,0,9,505.347
Bhagalpur,2021,24.01,55.4,282.16,0,9,105.009
Solapur,2024,18.95,74.27,866.0,0,9,241.473
Sikar,2004,34.21,55.22,349.55,1,9,127.933
Tirunelveli,1994,29.71,45.56,79.85,0,9,53.216
Asansol,1995,20.91,78.75,335.71,0,9,146.131
Nadia,2014,33.42,20.04,118.13,0,9,64.28
Jaipur,2018,28.92,60.29,297.09,0,9,29.583
Nashik,1996,30.24,72.81,76.63,0,9,213.417
Vadodara,2002,34.02,49.51,123.94,0,9,63.971
Silchar,2007,22.59,72.7,233.36,1,9,135.771
Siliguri,1991,24.36,58.07,445.49,0,9,96.136
Bhagalpur,1997,24.48,62.03,592.32,0,9,103.459
Tiruchirappalli,2000,29.53,67.35,301.67,0,9,132.336
Nalanda,2022,36.49,55.47,283.16,0,9,30.51
Nashik,2016,32.98,74.14,72.64,0,9,313.536
Raichur,2009,27.37,82.09,72.86,1,9,207.931
Asansol,2001,32.14,59.39,0.0,0,9,146.262
Hubballi,2020,27.49,64.96,163.66,1,9,95.483
Salem,2016,24.55,64.9,520.66,0,9,90.833
Rajkot,2021,26.85,44.39,121.66,0,9,58.866
Bharatpur,1999,21.43,75.09,915.54,1,9,213.829
Jaipur,1992,36.39,50.41,397.07,0,9,67.745
Shivamogga,2016,30.91,55.54,226.4,0,9,137.825
Agra,2024,26.82,52.58,213.75,0,9,58.667
Anand,2020,27.38,52.62,363.24,0,9,128.629
Amravati,2004,25.44,89.92,85.02,1,9,281.061
Rangareddy,2005,20.63,78.91,1245.69,0,9,198.313
Jalpaiguri,2002,21.4,77.03,794.18,0,9,253.235
Nalanda,2024,27.25,54.32,301.62,0,9,117.269
Jorhat,2000,22.98,74.05,909.25,0,9,269.252
Allahabad,2010,25.84,82.15,77.21,1,9,316.284
